"Start Time",	"Request Type",	"Latency",	"Response Code"
1622567701384	,POST	,270	,200
1622567701474	,POST	,180	,200
1622567701475	,POST	,179	,200
1622567701474	,POST	,180	,200
1622567701475	,POST	,179	,200
1622567701384	,POST	,270	,200
1622567701474	,POST	,180	,200
1622567701474	,POST	,180	,200
1622567701475	,POST	,179	,200
1622567701475	,POST	,180	,200
1622567701475	,POST	,180	,200
1622567701475	,POST	,180	,200
1622567701475	,POST	,267	,200
1622567701476	,POST	,266	,200
1622567701564	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701566	,POST	,177	,200
1622567701565	,POST	,178	,200
1622567701476	,POST	,267	,200
1622567701566	,POST	,177	,200
1622567701566	,POST	,177	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,178	,200
1622567701565	,POST	,179	,200
1622567701565	,POST	,268	,200
1622567701566	,POST	,267	,200
1622567701654	,POST	,179	,200
1622567701654	,POST	,179	,200
1622567701653	,POST	,181	,200
1622567701654	,POST	,180	,200
1622567701654	,POST	,180	,200
1622567701654	,POST	,180	,200
1622567701654	,POST	,180	,200
1622567701655	,POST	,179	,200
1622567701654	,POST	,180	,200
1622567701655	,POST	,179	,200
1622567701654	,POST	,180	,200
1622567701654	,POST	,180	,200
1622567701655	,POST	,179	,200
1622567701654	,POST	,180	,200
1622567701654	,POST	,181	,200
1622567701566	,POST	,269	,200
1622567701654	,POST	,181	,200
1622567701566	,POST	,269	,200
1622567701743	,POST	,180	,200
1622567701654	,POST	,269	,200
1622567701743	,POST	,180	,200
1622567701742	,POST	,181	,200
1622567701742	,POST	,182	,200
1622567701743	,POST	,181	,200
1622567701743	,POST	,181	,200
1622567701743	,POST	,181	,200
1622567701743	,POST	,181	,200
